,Returns,Volatility,Sharpe Ratio,MV Model,SDR.L Weight,NMC.L Weight,CPG.L Weight
181,0.000834214,0.013562211,0.061510155,-0.005946892,0.65430937,0.002959078,0.342731552
404,0.000898711,0.013600842,0.066077602,-0.00590171,0.559571099,0.00281921,0.437609691
557,0.000749367,0.014624165,0.051241672,-0.006562716,0.97177907,0.012710993,0.015509937
827,0.000744723,0.01354159,0.054995275,-0.006026071,0.792678923,0.004115537,0.203205539
93,0.000720574,0.013993947,0.051491847,-0.006276399,0.911631323,0.010026908,0.07834177
107,0.000573851,0.013154932,0.04362253,-0.006003614,0.834840069,0.041936622,0.123223308
883,0.000759699,0.014709419,0.051647084,-0.006595011,0.983437751,0.012319611,0.004242638
241,0.001053601,0.013182646,0.079923298,-0.005537722,0.25074485,0.005216791,0.744038359
5,0.001081378,0.010318384,0.104801081,-0.004077814,0.12352144,0.019126451,0.85735211
21,0.000715518,0.013765615,0.051978677,-0.006167289,0.76596248,0.233223723,0.000813797
416,0.000719347,0.013581978,0.052963338,-0.006071642,0.837283411,0.069914351,0.092802239
872,0.000845354,0.013640293,0.061974765,-0.005974792,0.594813692,0.007970826,0.397215482
548,0.000909196,0.013719639,0.066269699,-0.005950623,0.53943761,0.000235953,0.460326437
914,0.000728769,0.013917431,0.052363768,-0.006229946,0.815328733,0.182534419,0.002136848
246,0.00074002,0.013323453,0.055542637,-0.005921707,0.774025964,0.05762649,0.168347546
377,0.000745921,0.014154859,0.052697143,-0.006331509,0.880165627,0.111270126,0.008564246
601,0.000739736,0.0140614,0.052607595,-0.006290964,0.849795702,0.149985626,0.000218671
227,0.000723194,0.013853722,0.052202137,-0.006203667,0.817764746,0.171726716,0.010508538
211,0.001120804,0.010079736,0.11119377,-0.003919064,0.055002698,0.254618648,0.690378655
961,0.001035109,0.01301845,0.079510917,-0.005474116,0.267541871,0.719701138,0.012756991
622,0.001044041,0.013030809,0.080120982,-0.005471363,0.283993433,0.715058854,0.000947713
699,0.00102882,0.012361827,0.083225526,-0.005152094,0.218709737,0.584510635,0.196779628
40,0.001061855,0.012154774,0.087361141,-0.005015532,0.171267811,0.56323662,0.265495568
192,0.001028607,0.012877147,0.07987845,-0.005409967,0.307495661,0.686496032,0.006008307
637,0.001009905,0.012513899,0.080702691,-0.005247044,0.304330362,0.643060085,0.052609553
656,0.001002866,0.012578116,0.079731045,-0.005286192,0.297653622,0.664026106,0.038320272
606,0.00103244,0.012956763,0.079683477,-0.005445942,0.286461302,0.706083647,0.007455051
3,0.000993513,0.012490164,0.07954366,-0.005251569,0.38052804,0.607830116,0.011641844
547,0.001094232,0.010420645,0.105006122,-0.004116091,0.11026065,0.886392667,0.003346683
135,0.001080841,0.010292202,0.1050155,-0.00406526,0.135578491,0.854092663,0.010328846
185,0.00108219,0.010245095,0.105630062,-0.004040357,0.11727224,0.811440684,0.071287076
20,0.001097798,0.010152127,0.108134827,-0.003978265,0.083914641,0.792618557,0.123466802
154,0.001081863,0.01044101,0.103616738,-0.004138641,0.093504994,0.888685144,0.017809863
193,0.001087079,0.010328857,0.105246775,-0.00407735,0.13758593,0.859370926,0.003043144
974,0.001094104,0.010398052,0.105221979,-0.004104922,0.120723952,0.878741233,0.000534815
617,0.001113943,0.010681563,0.104286535,-0.004226838,0.050374448,0.945954318,0.003671234
881,0.001077409,0.010261985,0.104990305,-0.004053584,0.149176246,0.845601409,0.005222345
23,0.000700553,0.013333902,0.052539234,-0.005966398,0.830581076,0.007101243,0.162317681
465,0.000834183,0.013560545,0.061515457,-0.005946089,0.598010558,0.013793414,0.388196027
92,0.000916215,0.01385174,0.066144378,-0.006009655,0.511813577,0.000613875,0.487572548
230,0.000735164,0.014421843,0.050975726,-0.006475758,0.9464054,0.021434462,0.032160138
748,0.000731403,0.013387428,0.054633558,-0.005962311,0.781154792,0.024124465,0.194720743
468,0.000776056,0.014801324,0.052431525,-0.006624606,0.990620831,0.004266727,0.005112442
63,0.00076982,0.014762891,0.0521456,-0.006611626,0.987162765,0.006790664,0.006046571
329,0.000754047,0.014562653,0.051779501,-0.00652728,0.9700731,0.009938265,0.019988635
308,0.000841751,0.013586525,0.061954828,-0.005951512,0.60576126,0.008533798,0.385704942
370,0.000899762,0.013575058,0.066280511,-0.005887767,0.545125848,0.01076524,0.444108912
532,0.000706349,0.013421106,0.052629732,-0.006004204,0.840341071,0.155939804,0.003719125
892,0.000704545,0.012720189,0.05538791,-0.00565555,0.712027984,0.106318137,0.18165388
441,0.000758546,0.014405199,0.052657786,-0.006444054,0.950740438,0.040175617,0.009083945
927,0.000752547,0.014472103,0.05199985,-0.006483505,0.959198567,0.025024428,0.015777005
798,0.000761745,0.014474278,0.052627463,-0.006475394,0.957727326,0.03994024,0.002332433
795,0.000934882,0.012634736,0.07399299,-0.005382486,0.320980348,0.308927893,0.370091759
618,0.000841921,0.013620655,0.061812077,-0.005968407,0.621030978,0.376407159,0.002561863
388,0.000839222,0.013488321,0.062218426,-0.005904938,0.58090716,0.381623752,0.037469088
499,0.000849435,0.013715895,0.061930726,-0.006008512,0.578915837,0.418342368,0.002741795
770,0.000836919,0.013569957,0.061674369,-0.00594806,0.645878566,0.351371572,0.002749863
961,0.000841716,0.013630037,0.061754526,-0.005973302,0.592657668,0.400881598,0.006460734
125,0.000914646,0.013843642,0.06606974,-0.006007175,0.509598638,0.487957344,0.002444018
12,0.000872082,0.012711468,0.068605902,-0.005483652,0.492774201,0.391116164,0.116109634
732,0.000890522,0.013461507,0.06615324,-0.005840231,0.5613135,0.424034788,0.014651712
343,0.000901014,0.013669855,0.065912464,-0.005933913,0.530275503,0.462254064,0.007470433
249,0.000915706,0.013888397,0.065933162,-0.006028492,0.495696827,0.499907817,0.004395356
120,0.00075977,0.013721307,0.055371536,-0.006100883,0.854163404,0.000305318,0.145531278
421,0.000748775,0.014369438,0.052108887,-0.006435944,0.94760634,0.00878482,0.04360884
208,0.000667181,0.013824722,0.048259973,-0.00624518,0.899868765,0.00748414,0.092647095
786,0.000696363,0.014015373,0.049685681,-0.006311323,0.908927227,0.050962221,0.040110552
810,0.000747443,0.0135006,0.055363691,-0.006002857,0.814862147,0.170657442,0.014480411
563,0.00075335,0.01371331,0.054935684,-0.006103305,0.862471526,0.129726549,0.007801925
54,0.000737439,0.013448108,0.054835883,-0.005986615,0.806457654,0.175814872,0.017727473
52,0.000767511,0.014697962,0.052218857,-0.00658147,0.98167588,0.010797246,0.007526874
559,0.000781955,0.014882432,0.052542153,-0.006659261,0.998663181,0.001175503,0.000161317
371,0.000722072,0.014239832,0.05070792,-0.006397844,0.942844741,0.01878428,0.038370979
331,0.000487157,0.011020367,0.04420518,-0.005023026,0.360618708,0.323389169,0.315992123
543,0.000475733,0.011686874,0.040706622,-0.005367704,0.520118992,0.477998225,0.001882783
77,0.000477062,0.01172878,0.040674519,-0.005387327,0.512103958,0.48709039,0.000805651
288,0.000477518,0.011078835,0.043101799,-0.0050619,0.442474904,0.337424558,0.220100538
282,0.001012486,0.013171431,0.076869867,-0.005573229,0.01094766,0.209138854,0.779913485
943,0.001108773,0.010740244,0.1032354,-0.004261349,0.009601247,0.03619003,0.954208722
97,0.00046635,0.011428937,0.040804349,-0.005248118,0.609988688,0.388653427,0.001357886
450,0.000447073,0.010793632,0.041420064,-0.004949743,0.444882037,0.380996937,0.174121026
182,0.000705991,0.013005795,0.054282805,-0.005796906,0.262530799,0.250428727,0.487040474
966,0.000766534,0.012502012,0.061312883,-0.005484471,0.236773151,0.26975702,0.493469829
640,0.000474661,0.011631271,0.040809048,-0.005340974,0.537562382,0.461524305,0.000913312
317,0.000493653,0.011523453,0.042839018,-0.005268073,0.484031833,0.379639222,0.136328946
917,0.000462709,0.011351763,0.04076099,-0.005213173,0.605257926,0.380469555,0.014272519
619,0.000468363,0.011501415,0.04072218,-0.005282345,0.570996965,0.425581956,0.003421078
190,0.00047005,0.011524316,0.040787671,-0.005292108,0.562787092,0.434055514,0.003157394
42,0.000458015,0.011572579,0.039577588,-0.005328275,0.566641267,0.428999959,0.004358774
515,0.000460759,0.011754224,0.039199427,-0.005416353,0.489679442,0.504578608,0.00574195
696,0.000473604,0.011151373,0.042470506,-0.005102082,0.387658214,0.367640688,0.244701098
448,0.001091765,0.014417451,0.07572523,-0.006116961,0.019365185,0.067284853,0.913349963
202,0.00111581,0.010835075,0.102981329,-0.004301727,0.020798897,0.010794798,0.968406305
272,0.000461877,0.011648035,0.039652793,-0.00536214,0.532530172,0.463461389,0.004008439
571,0.000443434,0.011014826,0.040257896,-0.005063979,0.432607049,0.417271069,0.150121881
98,0.000715955,0.013662822,0.052401712,-0.006115456,0.325355632,0.138015174,0.536629195
335,0.000766044,0.012376849,0.061893267,-0.005422381,0.188092245,0.314858402,0.497049353
982,0.000467424,0.011810691,0.03957632,-0.005437922,0.479614401,0.518122838,0.002262761
9,0.000479302,0.011750563,0.040789711,-0.00539598,0.505399217,0.385152073,0.10944871
593,0.000457831,0.011515598,0.039757428,-0.005299968,0.529706284,0.44982685,0.020466866
19,0.000461142,0.011614363,0.039704458,-0.005346039,0.554157392,0.444459143,0.001383465
842,0.000461897,0.011656327,0.039626288,-0.005366266,0.523314719,0.472379301,0.00430598
79,0.000375046,0.012182566,0.030785487,-0.005716237,0.953608274,0.011176928,0.035214798
844,0.000440056,0.011588837,0.037972398,-0.005354363,0.72383945,0.005386849,0.270773701
260,0.001007912,0.013598439,0.074119721,-0.005791307,0.18740191,0.003569129,0.80902896
927,0.001068901,0.010610176,0.10074305,-0.004236186,0.042177821,0.027784079,0.9300381
573,0.000399622,0.012219642,0.032703212,-0.0057102,0.96260406,0.031824842,0.005571099
517,0.000398175,0.011406816,0.034906759,-0.005305233,0.779059201,0.002363223,0.218577576
880,0.000740307,0.014272896,0.051868053,-0.006396141,0.392069215,0.000774431,0.607156354
566,0.000781323,0.013460566,0.058045307,-0.00594896,0.426345486,0.004591895,0.569062619
802,0.000414094,0.012381843,0.033443629,-0.005776828,0.983351581,0.004797404,0.011851016
541,0.000457909,0.012462526,0.036742906,-0.005773353,0.775774289,0.012922159,0.211303552
493,0.000396577,0.011735691,0.033792379,-0.005471269,0.899384436,0.007123882,0.093491682
769,0.000356205,0.011824125,0.030125246,-0.005555858,0.904628715,0.0699847,0.025386585
495,0.000363247,0.011767209,0.030869412,-0.005520358,0.90679136,0.001510454,0.091698186
690,0.000449754,0.011719029,0.038378111,-0.00540976,0.646153027,1.11E-05,0.35383584
651,0.001020581,0.0138862,0.073496044,-0.005922519,0.136603492,0.015369352,0.848027156
297,0.001038822,0.010486367,0.09906407,-0.004204361,0.09204742,0.01746355,0.89048903
970,0.000403137,0.012342251,0.032663174,-0.005767988,0.978914221,0.014933676,0.006152103
431,0.000392286,0.011447971,0.0342669,-0.005331699,0.793260931,0.008265575,0.198473494
365,0.000769967,0.014897824,0.051683176,-0.006678945,0.331881417,0.001591687,0.666526896
305,0.000764071,0.013181458,0.057965554,-0.005826658,0.457139166,0.002061178,0.540799656
251,0.000377091,0.012146514,0.031045193,-0.005696166,0.927053885,0.011118492,0.061827623
943,0.000453049,0.012305798,0.036815875,-0.00569985,0.831668801,0.003497024,0.164834176
321,0.000383778,0.011513597,0.033332622,-0.00537302,0.863211284,0.007719598,0.129069118
762,0.000343595,0.011831733,0.029040144,-0.005572271,0.908213096,0.014793005,0.076993899
57,0.000331629,0.011723801,0.028286814,-0.005530271,0.895603434,0.046729209,0.057667358
574,0.001135975,0.015031401,0.075573476,-0.006379725,0.001042968,0.018456105,0.980500928
807,0.001117987,0.010836615,0.103167586,-0.00430032,0.00118108,0.029043349,0.969775571
470,0.000449489,0.011734264,0.038305643,-0.005417643,0.634013987,0.363974424,0.00201159
40,0.000426875,0.01094028,0.039018687,-0.005043264,0.515355216,0.307296166,0.177348618
280,0.00071543,0.01338557,0.053447827,-0.005977355,0.273534337,0.195456551,0.531009112
881,0.00077901,0.01331278,0.05851596,-0.00587738,0.355659375,0.094769473,0.549571151
900,0.000449074,0.011729219,0.038286736,-0.005415536,0.636656145,0.361089052,0.002254804
517,0.000483206,0.01175845,0.041094326,-0.00539602,0.509191913,0.309725479,0.181082608
971,0.000450044,0.01172761,0.038374705,-0.005413762,0.642340987,0.357643871,1.51E-05
318,0.000446781,0.011664895,0.038301363,-0.005385666,0.667946453,0.330497482,0.001556065
888,0.000446977,0.011657129,0.038343664,-0.005381588,0.674586043,0.324444061,0.000969895
749,0.001138136,0.010288804,0.110618927,-0.004006266,0.003691591,0.29548911,0.700819299
64,0.001104753,0.01481109,0.074589553,-0.006300793,0.015376817,0.958001547,0.026621636
6,0.001094773,0.014550597,0.075239068,-0.006180525,0.062621863,0.927099102,0.010279035
106,0.001093648,0.01353116,0.080824437,-0.005671932,0.005002576,0.741122508,0.253874917
213,0.001111688,0.01300218,0.085500105,-0.005389402,0.010669886,0.66790111,0.321429004
232,0.001081665,0.014406091,0.075083831,-0.006121381,0.087703134,0.909534707,0.002762159
175,0.001080507,0.014202392,0.076079194,-0.00602069,0.046644721,0.887450303,0.065904976
443,0.001037885,0.013869119,0.07483424,-0.005896674,0.021219391,0.879799857,0.098980752
749,0.001070373,0.014430901,0.074172301,-0.006145077,0.062348415,0.916122712,0.021528873
63,0.001086211,0.014516812,0.074824317,-0.006172195,0.006764108,0.951279414,0.041956478
844,0.001073842,0.010602251,0.101284296,-0.004227284,0.083075575,0.913414152,0.003510272
768,0.001098527,0.010707793,0.102591398,-0.004255369,0.021291427,0.9499276,0.028780973
448,0.001118905,0.010709161,0.104481081,-0.004235676,0.001757889,0.90806899,0.090173121
541,0.001112539,0.01041416,0.10682945,-0.004094541,0.015183671,0.809053509,0.17576282
475,0.001032964,0.01044038,0.098939271,-0.004187226,0.115619994,0.866934028,0.017445977
289,0.001122069,0.010854697,0.103371733,-0.00430528,0.003350133,0.971287884,0.025361983
529,0.00111758,0.010851323,0.102990176,-0.004308082,0.017374584,0.974818336,0.00780708
283,0.0010732,0.010685805,0.100432343,-0.004269702,0.011381252,0.951948139,0.036670609
716,0.001024115,0.010326773,0.099170893,-0.004139271,0.131301778,0.85431203,0.014386192
955,0.00038871,0.011192466,0.034729603,-0.005207523,0.715395252,0.009509819,0.27509493
572,0.000703925,0.013629048,0.051648861,-0.006110599,0.456494886,0.003549155,0.539955959
125,0.000797974,0.013722976,0.058148764,-0.006063514,0.405246957,0.002364583,0.59238846
363,0.000364897,0.011873599,0.030731784,-0.005571903,0.885327997,0.101142538,0.013529465
242,0.000464171,0.012518649,0.037078349,-0.005795154,0.781862926,0.00529648,0.212840594
837,0.000381722,0.011348555,0.033636166,-0.005292556,0.83386964,0.008206218,0.157924142
957,0.000347949,0.011772112,0.029557067,-0.005538107,0.895411377,0.031125078,0.073463544
437,0.000381066,0.011958548,0.031865616,-0.005598208,0.923135263,0.051430813,0.025433925
117,0.000701984,0.01345084,0.052188885,-0.006023436,0.305156487,0.133911699,0.560931815
716,0.000769137,0.013199605,0.058269668,-0.005830666,0.358483325,0.082277817,0.559238857
553,0.000390321,0.011279664,0.034603926,-0.005249511,0.741532234,0.246827776,0.01163999
95,0.000436848,0.011444525,0.038170894,-0.005285415,0.593066178,0.221981769,0.184952053
584,0.000388761,0.011091272,0.035051063,-0.005156875,0.715005852,0.256482266,0.028511881
966,0.000398485,0.011429,0.034866105,-0.005316015,0.785372256,0.212213679,0.002414065
8,0.000380889,0.011050107,0.034469272,-0.005144164,0.699611312,0.282049325,0.018339363
321,0.000950213,0.013591272,0.069913456,-0.005845423,0.093919903,0.428314273,0.477765824
761,0.000753651,0.014545345,0.051813929,-0.006519021,0.364966492,0.633409155,0.001624353
810,0.000731608,0.014078602,0.051965942,-0.006307693,0.39247787,0.578088547,0.029433584
923,0.000742031,0.014310059,0.051853805,-0.006412999,0.371271546,0.615524906,0.013203548
823,0.000738454,0.014252519,0.051812202,-0.006387805,0.392174282,0.605792915,0.002032803
380,0.000708967,0.013707469,0.05172121,-0.006144768,0.449242465,0.548703212,0.002054323
189,0.000795009,0.013661647,0.058192777,-0.006035814,0.412814488,0.586445698,0.000739814
457,0.000816114,0.013457863,0.060642178,-0.005912817,0.278154554,0.570848642,0.150996804
46,0.000789027,0.013559427,0.05819031,-0.005990686,0.411854184,0.57960265,0.008543165
10,0.000810654,0.013968235,0.058035509,-0.006173464,0.382165763,0.614626726,0.00320751
813,0.00075656,0.01306873,0.057890854,-0.005777805,0.462244568,0.531522274,0.006233159
295,0.000459939,0.012448082,0.03694862,-0.005764101,0.793539032,0.007546967,0.198914001
426,0.000386021,0.011430008,0.033772585,-0.005328983,0.847845615,0.004144309,0.148010076
939,0.000381758,0.012111935,0.031519189,-0.005674209,0.935482413,0.039200441,0.025317146
541,0.000390756,0.012060443,0.032399772,-0.005639466,0.947484404,0.010280207,0.042235389
492,0.00044753,0.012028884,0.037204585,-0.005566913,0.7343589,0.197732002,0.067909098
289,0.000455048,0.012319782,0.036936342,-0.005704843,0.823165416,0.172391669,0.004442914
969,0.00046619,0.012564642,0.037103348,-0.005816131,0.777186324,0.219645518,0.003168158
279,0.000393491,0.011593543,0.033940511,-0.005403281,0.876838581,0.121875312,0.001286107
843,0.000404693,0.012011826,0.033691177,-0.00560122,0.942780848,0.044153746,0.013065407
301,0.000381114,0.011964251,0.031854355,-0.005601012,0.938607099,0.016772318,0.044620583
133,0.000516703,0.01253937,0.041206472,-0.005752982,0.419482636,0.575116822,0.005400542
83,0.000521192,0.012605807,0.041345402,-0.005781711,0.503242219,0.495435124,0.001322656
611,0.000515593,0.011698228,0.044074476,-0.005333521,0.343499955,0.404374813,0.252125232
901,0.001034687,0.013421172,0.077093618,-0.005675899,0.15023319,0.034279941,0.815486869
964,0.001108266,0.010755684,0.103039993,-0.004269576,0.010759369,0.036166306,0.953074325
687,0.000521407,0.01257125,0.041476127,-0.005764218,0.444904529,0.555084517,1.10E-05
